7.69 0.966471 0.986585
7.7 0.968018 0.988168
7.71 0.969467 0.989653
7.72 0.970817 0.991038
7.73 0.972069 0.992324
7.74 0.973222 0.993511
7.75 0.974277 0.994599
7.76 0.975233 0.995587
7.77 0.976091 0.996476
7.78 0.976851 0.997265
7.79 0.977512 0.997954
7.8 0.978075 0.998543
7.81 0.978539 0.999033
7.82 0.978905 0.999423
7.83 0.979173 0.999712
7.84 0.979342 0.999902
7.85 0.979412 0.999992
7.86 0.979384 0.999982
7.87 0.979258 0.999872
7.88 0.979033 0.999662
7.89 0.97871 0.999351
7.9 0.978289 0.998941
7.91 0.977769 0.998431
7.92 0.977151 0.997822
7.93 0.976434 0.997112
7.94 0.975619 0.996303
7.95 0.974705 0.995394
7.96 0.973693 0.994385
7.97 0.972582 0.993277
7.98 0.971373 0.99207
7.99 0.970066 0.990764
8 0.96866 0.989358
8.01 0.96716 0.987854
8.02 0.965568 0.986251
8.03 0.963884 0.984549
8.04 0.96211 0.982748
8.05 0.960244 0.98085
8.06 0.958287 0.978853
8.07 0.956238 0.976759
8.08 0.954099 0.974566
8.09 0.951867 0.972277
8.1 0.949545 0.96989
8.11 0.947131 0.967406
8.12 0.944626 0.964825
8.13 0.94203 0.962148
8.14 0.939343 0.959375
8.15 0.936564 0.956506
8.16 0.933694 0.953541
8.17 0.930732 0.95048
8.18 0.927679 0.947325
8.19 0.924535 0.944075
8.2 0.9213 0.940731
8.21 0.917973 0.937292
8.22 0.914555 0.93376
8.23 0.911046 0.930134
8.24 0.907445 0.926415
8.25 0.903753 0.922604
8.26 0.89997 0.918701
8.27 0.896095 0.914705
8.28 0.89213 0.910618
8.29 0.888073 0.90644
8.3 0.883924 0.902172
8.31 0.879684 0.897813
8.32 0.875353 0.893364
8.33 0.870931 0.888827
8.34 0.866417 0.8842
8.35 0.861813 0.879484
8.36 0.857116 0.874681
8.37 0.852329 0.869791
8.38 0.84745 0.864813
8.39 0.84248 0.859749
8.4 0.837418 0.854599
8.41 0.832266 0.849363
8.42 0.827022 0.844043
8.43 0.821686 0.838638
8.44 0.81626 0.833149
8.45 0.810742 0.827577
8.46 0.805132 0.821922
8.47 0.799432 0.816185
8.48 0.79364 0.810367
8.49 0.787757 0.804467
8.5 0.781782 0.798487
8.51 0.775731 0.792427
8.52 0.769618 0.786288
8.53 0.763444 0.78007
8.54 0.757207 0.773774
8.55 0.750909 0.767401
8.56 0.744549 0.760951
8.57 0.738127 0.754425
8.58 0.731643 0.747824
8.59 0.725097 0.741147
8.6 0.71849 0.734397
8.61 0.711821 0.727573
8.62 0.70509 0.720677
8.63 0.698297 0.713708
8.64 0.691442 0.706668
8.65 0.684525 0.699557
8.66 0.677547 0.692377
8.67 0.670507 0.685127
8.68 0.663405 0.677809
8.69 0.656241 0.670422
8.7 0.649015 0.662969
8.71 0.641728 0.65545
8.72 0.634378 0.647865
8.73 0.626967 0.640215
8.74 0.619494 0.632501
8.75 0.611959 0.624724
8.76 0.604363 0.616884
8.77 0.596704 0.608983
8.78 0.588984 0.601021
8.79 0.581202 0.592999
8.8 0.573358 0.584917
8.81 0.565452 0.576777
8.82 0.557485 0.568579
8.83 0.549455 0.560325
8.84 0.541364 0.552014
8.85 0.533211 0.543648
8.86 0.524996 0.535228
8.87 0.51672 0.526755
8.88 0.508381 0.518228
8.89 0.499981 0.50965
8.9 0.491519 0.501021
8.91 0.482995 0.492342
8.92 0.474409 0.483613
8.93 0.465761 0.474836
8.94 0.457052 0.466012
8.95 0.44828 0.457141
8.96 0.439447 0.448224
8.97 0.430552 0.439263
8.98 0.421596 0.430257
8.99 0.412577 0.421209
9 0.403497 0.412118
